size:2,ios:412;
size:8,ios:294;
size:2,ios:265;
size:5,ios:429;
size:9,ios:371;
size:6,ios:252;
size:5,ios:167;
size:5,ios:317;
size:9,ios:271;
size:6,ios:451;
size:4,ios:298;
size:3,ios:428;
size:4,ios:323;
size:4,ios:380;
size:5,ios:238;
size:7,ios:366;
size:4,ios:425;
size:5,ios:412;
size:5,ios:387;
size:5,ios:324;
size:2,ios:271;
size:6,ios:251;
size:5,ios:271;
size:3,ios:385;
size:0,ios:443;
size:3,ios:262;
size:8,ios:272;
size:2,ios:413;
size:5,ios:467;
size:3,ios:178;
size:6,ios:327;
size:3,ios:317;
size:6,ios:261;
size:6,ios:423;
size:7,ios:281;
size:4,ios:221;
size:5,ios:388;
size:2,ios:262;
size:11,ios:412;
size:7,ios:388;
size:6,ios:482;
size:4,ios:382;
size:3,ios:385;
size:5,ios:338;
size:3,ios:362;
size:6,ios:319;
size:11,ios:319;
size:2,ios:359;
size:6,ios:367;
size:12,ios:252;
size:11,ios:307;
size:6,ios:272;
size:3,ios:185;
size:5,ios:365;
size:4,ios:378;
size:7,ios:533;
size:4,ios:392;
size:3,ios:222;
size:6,ios:218;
size:4,ios:364;
size:5,ios:482;
size:1,ios:311;
size:8,ios:306;
size:9,ios:491;
size:8,ios:348;
size:3,ios:238;
size:1,ios:255;
size:4,ios:405;
size:5,ios:380;
size:6,ios:431;
size:4,ios:258;
size:5,ios:443;
size:6,ios:445;
size:1,ios:316;
size:6,ios:306;
size:9,ios:306;
size:5,ios:262;
size:4,ios:307;
size:10,ios:369;
size:4,ios:467;
size:2,ios:421;
size:8,ios:252;
size:3,ios:485;
size:11,ios:325;
size:4,ios:293;
size:4,ios:387;
size:4,ios:331;
size:3,ios:370;
size:4,ios:255;
size:8,ios:415;
size:7,ios:326;
size:6,ios:162;
size:5,ios:207;
size:1,ios:308;
size:4,ios:485;
size:6,ios:388;
size:2,ios:326;
size:5,ios:365;
size:4,ios:328;
size:7,ios:541;
