size:158,ios:1331;
size:143,ios:867;
size:173,ios:1270;
size:143,ios:967;
size:172,ios:1215;
size:134,ios:711;
size:157,ios:878;
size:177,ios:1000;
size:149,ios:891;
size:140,ios:913;
size:167,ios:1212;
size:172,ios:964;
size:164,ios:992;
size:165,ios:1177;
size:176,ios:938;
size:181,ios:1299;
size:145,ios:1224;
size:178,ios:901;
size:180,ios:953;
size:173,ios:1177;
size:181,ios:1117;
size:159,ios:1055;
size:135,ios:790;
size:152,ios:1195;
size:149,ios:1089;
size:140,ios:939;
size:168,ios:1087;
size:132,ios:1256;
size:148,ios:1584;
size:137,ios:936;
size:163,ios:1501;
size:164,ios:1161;
size:172,ios:1529;
size:162,ios:1376;
size:168,ios:869;
size:161,ios:1083;
size:166,ios:913;
size:136,ios:1008;
size:175,ios:1163;
size:175,ios:1102;
size:163,ios:1238;
size:170,ios:953;
size:156,ios:1260;
size:156,ios:1342;
size:162,ios:894;
size:184,ios:958;
size:170,ios:1109;
size:174,ios:1203;
size:157,ios:1055;
size:159,ios:1211;
size:163,ios:1088;
size:161,ios:735;
size:148,ios:730;
size:141,ios:995;
size:153,ios:1002;
size:168,ios:1249;
size:157,ios:993;
size:175,ios:1088;
size:151,ios:1004;
size:203,ios:1491;
size:143,ios:1259;
size:103,ios:835;
size:180,ios:923;
size:174,ios:1473;
size:180,ios:984;
size:173,ios:1049;
size:145,ios:716;
size:158,ios:1322;
size:169,ios:1028;
size:175,ios:1136;
size:131,ios:1292;
size:167,ios:1151;
size:152,ios:1012;
size:135,ios:871;
size:164,ios:1143;
size:172,ios:1019;
size:176,ios:956;
size:156,ios:956;
size:172,ios:1229;
size:165,ios:1033;
size:149,ios:1271;
size:166,ios:1126;
size:163,ios:1317;
size:175,ios:1174;
size:159,ios:1107;
size:158,ios:1182;
size:169,ios:1093;
size:159,ios:1069;
size:171,ios:1372;
size:179,ios:1156;
size:169,ios:1075;
size:163,ios:999;
size:151,ios:889;
size:177,ios:871;
size:166,ios:1144;
size:175,ios:876;
size:175,ios:1070;
size:181,ios:1077;
size:132,ios:978;
size:184,ios:1113;
