p:(0.190267,0.392552),h:2,n:67,cr:0.580595;
p:(0.571442,0.788417),h:2,n:71,cr:0.602918;
p:(0.713634,0.0632915),h:2,n:65,cr:0.485934;
p:(0.605233,0.70975),h:2,n:81,cr:0.484139;
p:(0.215822,0.0913779),h:2,n:97,cr:0.718147;
p:(0.240934,0.594177),h:1,n:96,cr:0.0602011;
p:(0.308939,0.65577),h:1,n:75,cr:0.0591687;
p:(0.315959,0.561406),h:1,n:67,cr:0.0651866;
p:(0.313813,0.543496),h:1,n:67,cr:0.0519244;
p:(0.341911,0.570868),h:1,n:71,cr:0.0455732;
p:(0.381043,0.573514),h:1,n:69,cr:0.0335173;
p:(0.331412,0.618753),h:1,n:120,cr:0.0559108;
p:(0.00177274,0.517278),h:1,n:90,cr:0.0447072;
p:(0.0563453,0.487618),h:1,n:86,cr:0.0463297;
p:(0.0364448,0.704981),h:1,n:116,cr:0.0719625;
p:(0.0202987,0.6571),h:1,n:102,cr:0.0516978;
p:(0.0488748,0.67357),h:1,n:72,cr:0.0612293;
p:(0.15637,0.47614),h:1,n:70,cr:0.0445292;
p:(0.128119,0.464681),h:1,n:65,cr:0.0451407;
p:(0.0970443,0.470915),h:1,n:92,cr:0.039208;
p:(0.112215,0.522305),h:1,n:70,cr:0.056251;
p:(0.0322398,0.763945),h:1,n:77,cr:0.0449578;
p:(0.0465521,0.7941),h:1,n:93,cr:0.0899485;
p:(0.109373,0.814608),h:1,n:81,cr:0.0548359;
p:(0.113149,0.693252),h:1,n:67,cr:0.0431474;
p:(0.090537,0.745753),h:1,n:70,cr:0.0429754;
p:(0.0610405,0.617328),h:1,n:70,cr:0.0610424;
p:(0.110864,0.600333),h:1,n:68,cr:0.0512091;
p:(0.104048,0.578948),h:1,n:65,cr:0.052829;
p:(0.187205,0.581329),h:1,n:117,cr:0.0862963;
p:(0.162928,0.552392),h:1,n:69,cr:0.0472163;
p:(0.20749,0.613217),h:1,n:83,cr:0.0524814;
p:(0.0896972,0.580564),h:1,n:83,cr:0.0616597;
p:(0.0306804,0.568639),h:1,n:122,cr:0.0591415;
p:(0.0214015,0.908863),h:1,n:83,cr:0.0384941;
p:(0.0351092,0.870085),h:1,n:76,cr:0.0371895;
p:(0.0662912,0.863967),h:1,n:66,cr:0.0474139;
p:(0.20594,0.746101),h:1,n:101,cr:0.0499379;
p:(0.178012,0.749162),h:1,n:72,cr:0.069443;
p:(0.174621,0.722122),h:1,n:119,cr:0.0665192;
p:(0.175252,0.658223),h:1,n:70,cr:0.0656342;
p:(0.194768,0.682846),h:1,n:66,cr:0.0615489;
p:(0.072461,0.813398),h:1,n:80,cr:0.0488132;
p:(0.237101,0.551023),h:1,n:67,cr:0.0522562;
p:(0.257659,0.536553),h:1,n:74,cr:0.0488082;
p:(0.223676,0.511477),h:1,n:122,cr:0.0806311;
p:(0.197646,0.480525),h:1,n:73,cr:0.0515213;
p:(0.26455,0.49082),h:1,n:77,cr:0.0409513;
p:(0.106722,0.728127),h:1,n:84,cr:0.079823;
p:(0.0164834,0.434681),h:1,n:69,cr:0.0452211;
p:(0.129133,0.33714),h:1,n:113,cr:0.0553661;
p:(0.120725,0.284347),h:1,n:92,cr:0.0603021;
p:(0.080427,0.217019),h:1,n:68,cr:0.0619075;
p:(0.0863021,0.221742),h:1,n:67,cr:0.0701895;
p:(0.0080407,0.141916),h:1,n:87,cr:0.0731501;
p:(0.0168953,0.137479),h:1,n:66,cr:0.0658052;
p:(0.175248,0.392232),h:1,n:65,cr:0.0620246;
p:(0.180288,0.324145),h:1,n:67,cr:0.0539286;
p:(0.190267,0.392552),h:1,n:109,cr:0.0738423;
p:(0.13966,0.291261),h:1,n:96,cr:0.0392186;
p:(0.017365,0.33193),h:1,n:75,cr:0.0710419;
p:(0.0185848,0.328961),h:1,n:64,cr:0.0718256;
p:(0.159066,0.391087),h:1,n:64,cr:0.0548898;
p:(0.0858712,0.380211),h:1,n:67,cr:0.0384879;
p:(0.0765256,0.442247),h:1,n:64,cr:0.0432631;
p:(0.117769,0.373264),h:1,n:67,cr:0.0684443;
p:(0.0509261,0.295706),h:1,n:110,cr:0.0510349;
p:(0.0364833,0.23464),h:1,n:99,cr:0.0519677;
p:(0.00762876,0.382462),h:1,n:121,cr:0.0520484;
p:(0.283766,0.467497),h:1,n:113,cr:0.0519762;
p:(0.213242,0.459508),h:1,n:118,cr:0.0778295;
p:(0.190196,0.435494),h:1,n:123,cr:0.0667365;
p:(0.456225,0.912395),h:1,n:77,cr:0.0483237;
p:(0.41006,0.933519),h:1,n:67,cr:0.0481959;
p:(0.45108,0.972639),h:1,n:102,cr:0.05278;
p:(0.312951,0.871102),h:1,n:88,cr:0.0759929;
p:(0.352897,0.886866),h:1,n:124,cr:0.0532383;
p:(0.322737,0.793265),h:1,n:64,cr:0.0563637;
p:(0.409293,0.849514),h:1,n:79,cr:0.0538381;
p:(0.549599,0.743135),h:1,n:70,cr:0.0513252;
p:(0.52958,0.736288),h:1,n:77,cr:0.0462573;
p:(0.571442,0.788417),h:1,n:71,cr:0.0545518;
p:(0.394926,0.971241),h:1,n:64,cr:0.0420861;
p:(0.387171,0.990446),h:1,n:66,cr:0.0617438;
p:(0.278094,0.977952),h:1,n:91,cr:0.048157;
p:(0.308107,0.929052),h:1,n:91,cr:0.0639871;
p:(0.320938,0.964609),h:1,n:80,cr:0.0642737;
p:(0.418463,0.592371),h:1,n:122,cr:0.086956;
p:(0.303421,0.885251),h:1,n:125,cr:0.0680555;
p:(0.202627,0.876204),h:1,n:110,cr:0.0549592;
p:(0.147696,0.983881),h:1,n:119,cr:0.0526076;
p:(0.264719,0.965892),h:1,n:79,cr:0.0525831;
p:(0.217634,0.899868),h:1,n:80,cr:0.0730977;
p:(0.238525,0.907033),h:1,n:72,cr:0.0855615;
p:(0.250962,0.986578),h:1,n:64,cr:0.0531346;
p:(0.197762,0.950353),h:1,n:65,cr:0.0467036;
p:(0.158963,0.904539),h:1,n:66,cr:0.0509829;
p:(0.552175,0.885148),h:1,n:72,cr:0.0496687;
p:(0.566592,0.826521),h:1,n:64,cr:0.0503761;
p:(0.619875,0.87922),h:1,n:64,cr:0.048517;
p:(0.449986,0.740192),h:1,n:120,cr:0.0800772;
p:(0.474926,0.794425),h:1,n:82,cr:0.0750231;
p:(0.498828,0.77743),h:1,n:66,cr:0.0416248;
p:(0.537771,0.834035),h:1,n:71,cr:0.0400967;
p:(0.151877,0.895366),h:1,n:117,cr:0.0641143;
p:(0.166561,0.840643),h:1,n:117,cr:0.0695246;
p:(0.638504,0.866851),h:1,n:90,cr:0.0531273;
p:(0.627164,0.832805),h:1,n:87,cr:0.0475517;
p:(0.479794,0.697181),h:1,n:71,cr:0.0318769;
p:(0.493106,0.740359),h:1,n:69,cr:0.0360845;
